index,path,err_log,config,filename,encoding,filename_clean,filename_cleaner,opt_name,family,reason,status,result,seconds,proved
2886,cvc4_tplanes/partial-partial_AddSub:1043_poison_51.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AddSub:1043_poison_51.smt2,partial,partial_AddSub:1043_poison_51.smt2,AddSub:1043_poison_51.smt2,AddSub:1043,AddSub,poison,ok,unsat,0,yes
2887,cvc4_tplanes/partial-partial_AndOrXor:937_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:937_undef_0.smt2,partial,partial_AndOrXor:937_undef_0.smt2,AndOrXor:937_undef_0.smt2,AndOrXor:937,AndOrXor,undef,ok,unsat,0,yes
2888,cvc4_tplanes/partial-partial_AndOrXor:2647_values_0.smt2,"ok,unknown,0",cvc4_tplanes,partial-partial_AndOrXor:2647_values_0.smt2,partial,partial_AndOrXor:2647_values_0.smt2,AndOrXor:2647_values_0.smt2,AndOrXor:2647,AndOrXor,values,ok,unknown,0,no
2889,cvc4_tplanes/qf-qf_AndOrXor:1870_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:1870_poison_0.smt2,qf,qf_AndOrXor:1870_poison_0.smt2,AndOrXor:1870_poison_0.smt2,AndOrXor:1870,AndOrXor,poison,ok,unsat,0,yes
2890,cvc4_tplanes/qf-qf_AndOrXor:1864_values_0.smt2,"ok,sat,0",cvc4_tplanes,qf-qf_AndOrXor:1864_values_0.smt2,qf,qf_AndOrXor:1864_values_0.smt2,AndOrXor:1864_values_0.smt2,AndOrXor:1864,AndOrXor,values,ok,sat,0,no
2891,cvc4_tplanes/qf-qf_AndOrXor:530_values_0.smt2,"ok,sat,0",cvc4_tplanes,qf-qf_AndOrXor:530_values_0.smt2,qf,qf_AndOrXor:530_values_0.smt2,AndOrXor:530_values_0.smt2,AndOrXor:530,AndOrXor,values,ok,sat,0,no
2892,cvc4_tplanes/qf-qf_Select:1100_undef_104.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_Select:1100_undef_104.smt2,qf,qf_Select:1100_undef_104.smt2,Select:1100_undef_104.smt2,Select:1100,Select,undef,ok,unsat,0,yes
2893,cvc4_tplanes/qf-qf_muldivrem:290:292_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_muldivrem:290:292_poison_0.smt2,qf,qf_muldivrem:290:292_poison_0.smt2,muldivrem:290:292_poison_0.smt2,muldivrem:290:292,MulDivRem,poison,ok,unsat,0,yes
2894,cvc4_tplanes/full-full_AndOrXor:2658_undef_56.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:2658_undef_56.smt2,full,full_AndOrXor:2658_undef_56.smt2,AndOrXor:2658_undef_56.smt2,AndOrXor:2658,AndOrXor,undef,ok,unsat,0,yes
2895,cvc4_tplanes/qf-qf_AndOrXor:988_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:988_poison_0.smt2,qf,qf_AndOrXor:988_poison_0.smt2,AndOrXor:988_poison_0.smt2,AndOrXor:988,AndOrXor,poison,ok,unsat,0,yes
2896,cvc4_tplanes/full-full_muldivrem:876_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_muldivrem:876_undef_0.smt2,full,full_muldivrem:876_undef_0.smt2,muldivrem:876_undef_0.smt2,muldivrem:876,MulDivRem,undef,ok,unsat,0,yes
2897,cvc4_tplanes/combined-combined_AndOrXor:523_poison_10.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:523_poison_10.smt2,combined,combined_AndOrXor:523_poison_10.smt2,AndOrXor:523_poison_10.smt2,AndOrXor:523,AndOrXor,poison,ok,unsat,0,yes
2898,cvc4_tplanes/partial-partial_muldivrem:152_poison_42.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_muldivrem:152_poison_42.smt2,partial,partial_muldivrem:152_poison_42.smt2,muldivrem:152_poison_42.smt2,muldivrem:152,MulDivRem,poison,ok,unsat,0,yes
2899,cvc4_tplanes/full-full_AndOrXor:364_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:364_undef_0.smt2,full,full_AndOrXor:364_undef_0.smt2,AndOrXor:364_undef_0.smt2,AndOrXor:364,AndOrXor,undef,ok,unsat,0,yes
2900,cvc4_tplanes/partial-partial_AndOrXor:988_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:988_poison_0.smt2,partial,partial_AndOrXor:988_poison_0.smt2,AndOrXor:988_poison_0.smt2,AndOrXor:988,AndOrXor,poison,ok,unsat,0,yes
2901,cvc4_tplanes/partial-partial_AddSub:1164_poison_62.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AddSub:1164_poison_62.smt2,partial,partial_AddSub:1164_poison_62.smt2,AddSub:1164_poison_62.smt2,AddSub:1164,AddSub,poison,ok,unsat,0,yes
2902,cvc4_tplanes/combined-combined_AddSub:1599_values_0.smt2,"ok,unknown,0",cvc4_tplanes,combined-combined_AddSub:1599_values_0.smt2,combined,combined_AddSub:1599_values_0.smt2,AddSub:1599_values_0.smt2,AddSub:1599,AddSub,values,ok,unknown,0,no
2903,cvc4_tplanes/partial-partial_InstCombineShift440_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_InstCombineShift440_undef_0.smt2,partial,partial_InstCombineShift440_undef_0.smt2,InstCombineShift440_undef_0.smt2,InstCombineShift440,Shifts,undef,ok,unsat,0,yes
2904,cvc4_tplanes/full-full_AndOrXor:2647_poison_49.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:2647_poison_49.smt2,full,full_AndOrXor:2647_poison_49.smt2,AndOrXor:2647_poison_49.smt2,AndOrXor:2647,AndOrXor,poison,ok,unsat,0,yes
2905,cvc4_tplanes/full-full_Select:641_values_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_Select:641_values_0.smt2,full,full_Select:641_values_0.smt2,Select:641_values_0.smt2,Select:641,Select,values,ok,unsat,0,yes
2906,cvc4_tplanes/partial-partial_AndOrXor:2581_undef_46.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:2581_undef_46.smt2,partial,partial_AndOrXor:2581_undef_46.smt2,AndOrXor:2581_undef_46.smt2,AndOrXor:2581,AndOrXor,undef,ok,unsat,0,yes
2907,cvc4_tplanes/full-full_AndOrXor:2595_values_0.smt2,"ok,unknown,0",cvc4_tplanes,full-full_AndOrXor:2595_values_0.smt2,full,full_AndOrXor:2595_values_0.smt2,AndOrXor:2595_values_0.smt2,AndOrXor:2595,AndOrXor,values,ok,unknown,0,no
2908,cvc4_tplanes/qf-qf_AndOrXor:2008_values_0.smt2,"ok,sat,0",cvc4_tplanes,qf-qf_AndOrXor:2008_values_0.smt2,qf,qf_AndOrXor:2008_values_0.smt2,AndOrXor:2008_values_0.smt2,AndOrXor:2008,AndOrXor,values,ok,sat,0,no
2909,cvc4_tplanes/partial-partial_Select:420_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_Select:420_undef_0.smt2,partial,partial_Select:420_undef_0.smt2,Select:420_undef_0.smt2,Select:420,Select,undef,ok,unsat,0,yes
2910,cvc4_tplanes/combined-combined_AndOrXor:1880_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:1880_undef_0.smt2,combined,combined_AndOrXor:1880_undef_0.smt2,AndOrXor:1880_undef_0.smt2,AndOrXor:1880,AndOrXor,undef,ok,unsat,0,yes
2911,cvc4_tplanes/full-full_Select:433_values_0.smt2,"ok,unknown,0",cvc4_tplanes,full-full_Select:433_values_0.smt2,full,full_Select:433_values_0.smt2,Select:433_values_0.smt2,Select:433,Select,values,ok,unknown,0,no
2912,cvc4_tplanes/full-full_Select:510_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_Select:510_undef_0.smt2,full,full_Select:510_undef_0.smt2,Select:510_undef_0.smt2,Select:510,Select,undef,ok,unsat,0,yes
2913,cvc4_tplanes/full-full_AddSub:1564_poison_16.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AddSub:1564_poison_16.smt2,full,full_AddSub:1564_poison_16.smt2,AddSub:1564_poison_16.smt2,AddSub:1564,AddSub,poison,ok,unsat,0,yes
2914,cvc4_tplanes/partial-partial_AndOrXor:1683-2_poison_23.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:1683-2_poison_23.smt2,partial,partial_AndOrXor:1683-2_poison_23.smt2,AndOrXor:1683-2_poison_23.smt2,AndOrXor:1683-2,AndOrXor,poison,ok,unsat,0,yes
2915,cvc4_tplanes/partial-partial_AndOrXor:2417_values_0.smt2,"ok,unknown,0",cvc4_tplanes,partial-partial_AndOrXor:2417_values_0.smt2,partial,partial_AndOrXor:2417_values_0.smt2,AndOrXor:2417_values_0.smt2,AndOrXor:2417,AndOrXor,values,ok,unknown,0,no
2916,cvc4_tplanes/full-full_AndOrXor:2617_undef_53.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:2617_undef_53.smt2,full,full_AndOrXor:2617_undef_53.smt2,AndOrXor:2617_undef_53.smt2,AndOrXor:2617,AndOrXor,undef,ok,unsat,0,yes
2917,cvc4_tplanes/combined-combined_AndOrXor:1849_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:1849_undef_0.smt2,combined,combined_AndOrXor:1849_undef_0.smt2,AndOrXor:1849_undef_0.smt2,AndOrXor:1849,AndOrXor,undef,ok,unsat,0,yes
2918,cvc4_tplanes/full-full_Select:427_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_Select:427_poison_0.smt2,full,full_Select:427_poison_0.smt2,Select:427_poison_0.smt2,Select:427,Select,poison,ok,unsat,0,yes
2919,cvc4_tplanes/full-full_AndOrXor:1704_undef_43.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:1704_undef_43.smt2,full,full_AndOrXor:1704_undef_43.smt2,AndOrXor:1704_undef_43.smt2,AndOrXor:1704,AndOrXor,undef,ok,unsat,0,yes
2920,cvc4_tplanes/partial-partial_AndOrXor:280_poison_3.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:280_poison_3.smt2,partial,partial_AndOrXor:280_poison_3.smt2,AndOrXor:280_poison_3.smt2,AndOrXor:280,AndOrXor,poison,ok,unsat,0,yes
2921,cvc4_tplanes/partial-partial_AndOrXor:1869_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:1869_undef_0.smt2,partial,partial_AndOrXor:1869_undef_0.smt2,AndOrXor:1869_undef_0.smt2,AndOrXor:1869,AndOrXor,undef,ok,unsat,0,yes
2922,cvc4_tplanes/qf-qf_Select:700_poison_16.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_Select:700_poison_16.smt2,qf,qf_Select:700_poison_16.smt2,Select:700_poison_16.smt2,Select:700,Select,poison,ok,unsat,0,yes
2923,cvc4_tplanes/partial-partial_AndOrXor:1795_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:1795_poison_0.smt2,partial,partial_AndOrXor:1795_poison_0.smt2,AndOrXor:1795_poison_0.smt2,AndOrXor:1795,AndOrXor,poison,ok,unsat,0,yes
2924,cvc4_tplanes/partial-partial_AndOrXor:516_poison_13.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:516_poison_13.smt2,partial,partial_AndOrXor:516_poison_13.smt2,AndOrXor:516_poison_13.smt2,AndOrXor:516,AndOrXor,poison,ok,unsat,0,yes
2925,cvc4_tplanes/partial-partial_Select:427_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_Select:427_undef_0.smt2,partial,partial_Select:427_undef_0.smt2,Select:427_undef_0.smt2,Select:427,Select,undef,ok,unsat,0,yes
2926,cvc4_tplanes/combined-combined_AndOrXor:287_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:287_undef_0.smt2,combined,combined_AndOrXor:287_undef_0.smt2,AndOrXor:287_undef_0.smt2,AndOrXor:287,AndOrXor,undef,ok,unsat,0,yes
2927,cvc4_tplanes/combined-combined_AndOrXor:1230_poison_59.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:1230_poison_59.smt2,combined,combined_AndOrXor:1230_poison_59.smt2,AndOrXor:1230_poison_59.smt2,AndOrXor:1230,AndOrXor,poison,ok,unsat,0,yes
2928,cvc4_tplanes/full-full_AddSub:1560_values_0.smt2,"ok,unknown,0",cvc4_tplanes,full-full_AddSub:1560_values_0.smt2,full,full_AddSub:1560_values_0.smt2,AddSub:1560_values_0.smt2,AddSub:1560,AddSub,values,ok,unknown,0,no
2929,cvc4_tplanes/qf-qf_Select:420_values_0.smt2,"ok,sat,0",cvc4_tplanes,qf-qf_Select:420_values_0.smt2,qf,qf_Select:420_values_0.smt2,Select:420_values_0.smt2,Select:420,Select,values,ok,sat,0,no
2930,cvc4_tplanes/qf-qf_InstCombineShift476_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_InstCombineShift476_poison_0.smt2,qf,qf_InstCombineShift476_poison_0.smt2,InstCombineShift476_poison_0.smt2,InstCombineShift476,Shifts,poison,ok,unsat,0,yes
2931,cvc4_tplanes/combined-combined_AndOrXor:1012_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:1012_poison_0.smt2,combined,combined_AndOrXor:1012_poison_0.smt2,AndOrXor:1012_poison_0.smt2,AndOrXor:1012,AndOrXor,poison,ok,unsat,0,yes
2932,cvc4_tplanes/qf-qf_AndOrXor:931_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:931_undef_0.smt2,qf,qf_AndOrXor:931_undef_0.smt2,AndOrXor:931_undef_0.smt2,AndOrXor:931,AndOrXor,undef,ok,unsat,0,yes
2933,cvc4_tplanes/qf-qf_AndOrXor:2188_poison_61.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:2188_poison_61.smt2,qf,qf_AndOrXor:2188_poison_61.smt2,AndOrXor:2188_poison_61.smt2,AndOrXor:2188,AndOrXor,poison,ok,unsat,0,yes
2934,cvc4_tplanes/combined-combined_AndOrXor:2587_values_0.smt2,"ok,unknown,0",cvc4_tplanes,combined-combined_AndOrXor:2587_values_0.smt2,combined,combined_AndOrXor:2587_values_0.smt2,AndOrXor:2587_values_0.smt2,AndOrXor:2587,AndOrXor,values,ok,unknown,0,no
2935,cvc4_tplanes/qf-qf_AndOrXor:135_undef_44.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:135_undef_44.smt2,qf,qf_AndOrXor:135_undef_44.smt2,AndOrXor:135_undef_44.smt2,AndOrXor:135,AndOrXor,undef,ok,unsat,0,yes
2936,cvc4_tplanes/combined-combined_InstCombineShift497b_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_InstCombineShift497b_poison_0.smt2,combined,combined_InstCombineShift497b_poison_0.smt2,InstCombineShift497b_poison_0.smt2,InstCombineShift497b,Shifts,poison,ok,unsat,0,yes
2937,cvc4_tplanes/combined-combined_Select:576a_poison_18.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_Select:576a_poison_18.smt2,combined,combined_Select:576a_poison_18.smt2,Select:576a_poison_18.smt2,Select:576a,Select,poison,ok,unsat,0,yes
2938,cvc4_tplanes/partial-partial_AndOrXor:732-2_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:732-2_undef_0.smt2,partial,partial_AndOrXor:732-2_undef_0.smt2,AndOrXor:732-2_undef_0.smt2,AndOrXor:732-2,AndOrXor,undef,ok,unsat,0,yes
2939,cvc4_tplanes/partial-partial_Select:641_values_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_Select:641_values_0.smt2,partial,partial_Select:641_values_0.smt2,Select:641_values_0.smt2,Select:641,Select,values,ok,unsat,0,yes
2940,cvc4_tplanes/partial-partial_AndOrXor:230_values_0.smt2,"ok,unknown,0",cvc4_tplanes,partial-partial_AndOrXor:230_values_0.smt2,partial,partial_AndOrXor:230_values_0.smt2,AndOrXor:230_values_0.smt2,AndOrXor:230,AndOrXor,values,ok,unknown,0,no
2941,cvc4_tplanes/full-full_AndOrXor:937_values_0.smt2,"ok,unknown,0",cvc4_tplanes,full-full_AndOrXor:937_values_0.smt2,full,full_AndOrXor:937_values_0.smt2,AndOrXor:937_values_0.smt2,AndOrXor:937,AndOrXor,values,ok,unknown,0,no
2942,cvc4_tplanes/combined-combined_AndOrXor:298_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:298_poison_0.smt2,combined,combined_AndOrXor:298_poison_0.smt2,AndOrXor:298_poison_0.smt2,AndOrXor:298,AndOrXor,poison,ok,unsat,0,yes
2943,cvc4_tplanes/full-full_Select:427_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_Select:427_undef_0.smt2,full,full_Select:427_undef_0.smt2,Select:427_undef_0.smt2,Select:427,Select,undef,ok,unsat,0,yes
2944,cvc4_tplanes/qf-qf_Select:704_poison_7.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_Select:704_poison_7.smt2,qf,qf_Select:704_poison_7.smt2,Select:704_poison_7.smt2,Select:704,Select,poison,ok,unsat,0,yes
2945,cvc4_tplanes/full-full_Select:719_values_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_Select:719_values_0.smt2,full,full_Select:719_values_0.smt2,Select:719_values_0.smt2,Select:719,Select,values,ok,unsat,0,yes
2946,cvc4_tplanes/combined-combined_AddSub:1539-2_values_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AddSub:1539-2_values_0.smt2,combined,combined_AddSub:1539-2_values_0.smt2,AddSub:1539-2_values_0.smt2,AddSub:1539-2,AddSub,values,ok,unsat,0,yes
2947,cvc4_tplanes/partial-partial_AndOrXor:940_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:940_undef_0.smt2,partial,partial_AndOrXor:940_undef_0.smt2,AndOrXor:940_undef_0.smt2,AndOrXor:940,AndOrXor,undef,ok,unsat,0,yes
2948,cvc4_tplanes/full-full_AndOrXor:516_undef_19.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:516_undef_19.smt2,full,full_AndOrXor:516_undef_19.smt2,AndOrXor:516_undef_19.smt2,AndOrXor:516,AndOrXor,undef,ok,unsat,0,yes
2949,cvc4_tplanes/full-full_AndOrXor:1253_values_0.smt2,"ok,unknown,0",cvc4_tplanes,full-full_AndOrXor:1253_values_0.smt2,full,full_AndOrXor:1253_values_0.smt2,AndOrXor:1253_values_0.smt2,AndOrXor:1253,AndOrXor,values,ok,unknown,0,no
2950,cvc4_tplanes/qf-qf_AndOrXor:2430_undef_19.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:2430_undef_19.smt2,qf,qf_AndOrXor:2430_undef_19.smt2,AndOrXor:2430_undef_19.smt2,AndOrXor:2430,AndOrXor,undef,ok,unsat,0,yes
2951,cvc4_tplanes/partial-partial_AndOrXor:1833_values_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:1833_values_0.smt2,partial,partial_AndOrXor:1833_values_0.smt2,AndOrXor:1833_values_0.smt2,AndOrXor:1833,AndOrXor,values,ok,unsat,0,yes
2952,cvc4_tplanes/combined-combined_Select:427_values_0.smt2,"ok,unknown,0",cvc4_tplanes,combined-combined_Select:427_values_0.smt2,combined,combined_Select:427_values_0.smt2,Select:427_values_0.smt2,Select:427,Select,values,ok,unknown,0,no
2953,cvc4_tplanes/qf-qf_Select:420_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_Select:420_undef_0.smt2,qf,qf_Select:420_undef_0.smt2,Select:420_undef_0.smt2,Select:420,Select,undef,ok,unsat,0,yes
2954,cvc4_tplanes/full-full_AndOrXor:989_values_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:989_values_0.smt2,full,full_AndOrXor:989_values_0.smt2,AndOrXor:989_values_0.smt2,AndOrXor:989,AndOrXor,values,ok,unsat,0,yes
2955,cvc4_tplanes/combined-combined_AndOrXor:364_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:364_undef_0.smt2,combined,combined_AndOrXor:364_undef_0.smt2,AndOrXor:364_undef_0.smt2,AndOrXor:364,AndOrXor,undef,ok,unsat,0,yes
2956,cvc4_tplanes/full-full_AndOrXor:2113_values_0.smt2,"ok,unknown,0",cvc4_tplanes,full-full_AndOrXor:2113_values_0.smt2,full,full_AndOrXor:2113_values_0.smt2,AndOrXor:2113_values_0.smt2,AndOrXor:2113,AndOrXor,values,ok,unknown,0,no
2957,cvc4_tplanes/partial-partial_AndOrXor:2231_undef_20.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:2231_undef_20.smt2,partial,partial_AndOrXor:2231_undef_20.smt2,AndOrXor:2231_undef_20.smt2,AndOrXor:2231,AndOrXor,undef,ok,unsat,0,yes
2958,cvc4_tplanes/full-full_AndOrXor:273_values_7.smt2,"ok,unknown,0",cvc4_tplanes,full-full_AndOrXor:273_values_7.smt2,full,full_AndOrXor:273_values_7.smt2,AndOrXor:273_values_7.smt2,AndOrXor:273,AndOrXor,values,ok,unknown,0,no
2959,cvc4_tplanes/qf-qf_AndOrXor:2052_values_0.smt2,"ok,sat,0",cvc4_tplanes,qf-qf_AndOrXor:2052_values_0.smt2,qf,qf_AndOrXor:2052_values_0.smt2,AndOrXor:2052_values_0.smt2,AndOrXor:2052,AndOrXor,values,ok,sat,0,no
2960,cvc4_tplanes/combined-combined_InstCombineShift476_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_InstCombineShift476_poison_0.smt2,combined,combined_InstCombineShift476_poison_0.smt2,InstCombineShift476_poison_0.smt2,InstCombineShift476,Shifts,poison,ok,unsat,0,yes
2961,cvc4_tplanes/partial-partial_AndOrXor:2475_values_0.smt2,"ok,unknown,0",cvc4_tplanes,partial-partial_AndOrXor:2475_values_0.smt2,partial,partial_AndOrXor:2475_values_0.smt2,AndOrXor:2475_values_0.smt2,AndOrXor:2475,AndOrXor,values,ok,unknown,0,no
2962,cvc4_tplanes/full-full_AndOrXor:922_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:922_poison_0.smt2,full,full_AndOrXor:922_poison_0.smt2,AndOrXor:922_poison_0.smt2,AndOrXor:922,AndOrXor,poison,ok,unsat,0,yes
2963,cvc4_tplanes/full-full_AndOrXor:1819_values_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:1819_values_0.smt2,full,full_AndOrXor:1819_values_0.smt2,AndOrXor:1819_values_0.smt2,AndOrXor:1819,AndOrXor,values,ok,unsat,0,yes
2964,cvc4_tplanes/combined-combined_AndOrXor:210_undef_0.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:210_undef_0.smt2,combined,combined_AndOrXor:210_undef_0.smt2,AndOrXor:210_undef_0.smt2,AndOrXor:210,AndOrXor,undef,ok,unsat,0,yes
2965,cvc4_tplanes/combined-combined_AndOrXor:210_values_0.smt2,"ok,unknown,0",cvc4_tplanes,combined-combined_AndOrXor:210_values_0.smt2,combined,combined_AndOrXor:210_values_0.smt2,AndOrXor:210_values_0.smt2,AndOrXor:210,AndOrXor,values,ok,unknown,0,no
2966,cvc4_tplanes/qf-qf_AndOrXor:931_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:931_poison_0.smt2,qf,qf_AndOrXor:931_poison_0.smt2,AndOrXor:931_poison_0.smt2,AndOrXor:931,AndOrXor,poison,ok,unsat,0,yes
2967,cvc4_tplanes/partial-partial_AndOrXor:1869_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,partial-partial_AndOrXor:1869_poison_0.smt2,partial,partial_AndOrXor:1869_poison_0.smt2,AndOrXor:1869_poison_0.smt2,AndOrXor:1869,AndOrXor,poison,ok,unsat,0,yes
2968,cvc4_tplanes/full-full_AndOrXor:2123_poison_47.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:2123_poison_47.smt2,full,full_AndOrXor:2123_poison_47.smt2,AndOrXor:2123_poison_47.smt2,AndOrXor:2123,AndOrXor,poison,ok,unsat,0,yes
2969,cvc4_tplanes/combined-combined_AndOrXor:2265_poison_8.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AndOrXor:2265_poison_8.smt2,combined,combined_AndOrXor:2265_poison_8.smt2,AndOrXor:2265_poison_8.smt2,AndOrXor:2265,AndOrXor,poison,ok,unsat,0,yes
2970,cvc4_tplanes/qf-qf_AndOrXor:2663_undef_124.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:2663_undef_124.smt2,qf,qf_AndOrXor:2663_undef_124.smt2,AndOrXor:2663_undef_124.smt2,AndOrXor:2663,AndOrXor,undef,ok,unsat,0,yes
2971,cvc4_tplanes/qf-qf_AndOrXor:1288_poison_21.smt2,"ok,unsat,0",cvc4_tplanes,qf-qf_AndOrXor:1288_poison_21.smt2,qf,qf_AndOrXor:1288_poison_21.smt2,AndOrXor:1288_poison_21.smt2,AndOrXor:1288,AndOrXor,poison,ok,unsat,0,yes
2972,cvc4_tplanes/combined-combined_AddSub:1619_undef_43.smt2,"ok,unsat,0",cvc4_tplanes,combined-combined_AddSub:1619_undef_43.smt2,combined,combined_AddSub:1619_undef_43.smt2,AddSub:1619_undef_43.smt2,AddSub:1619,AddSub,undef,ok,unsat,0,yes
2973,cvc4_tplanes/combined-combined_AndOrXor:732-1_values_0.smt2,"ok,unknown,0",cvc4_tplanes,combined-combined_AndOrXor:732-1_values_0.smt2,combined,combined_AndOrXor:732-1_values_0.smt2,AndOrXor:732-1_values_0.smt2,AndOrXor:732-1,AndOrXor,values,ok,unknown,0,no
2974,cvc4_tplanes/full-full_AddSub:1624_undef_32.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AddSub:1624_undef_32.smt2,full,full_AddSub:1624_undef_32.smt2,AddSub:1624_undef_32.smt2,AddSub:1624,AddSub,undef,ok,unsat,0,yes
2975,cvc4_tplanes/full-full_AndOrXor:1247_undef_58.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:1247_undef_58.smt2,full,full_AndOrXor:1247_undef_58.smt2,AndOrXor:1247_undef_58.smt2,AndOrXor:1247,AndOrXor,undef,ok,unsat,0,yes
2976,cvc4_tplanes/combined-combined_InstCombineShift239_values_0.smt2,"ok,unknown,0",cvc4_tplanes,combined-combined_InstCombineShift239_values_0.smt2,combined,combined_InstCombineShift239_values_0.smt2,InstCombineShift239_values_0.smt2,InstCombineShift239,Shifts,values,ok,unknown,0,no
2977,cvc4_tplanes/full-full_AndOrXor:941_values_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:941_values_0.smt2,full,full_AndOrXor:941_values_0.smt2,AndOrXor:941_values_0.smt2,AndOrXor:941,AndOrXor,values,ok,unsat,0,yes
2978,cvc4_tplanes/full-full_AndOrXor:1895_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:1895_poison_0.smt2,full,full_AndOrXor:1895_poison_0.smt2,AndOrXor:1895_poison_0.smt2,AndOrXor:1895,AndOrXor,poison,ok,unsat,0,yes
2979,cvc4_tplanes/full-full_AndOrXor:962_poison_0.smt2,"ok,unsat,0",cvc4_tplanes,full-full_AndOrXor:962_poison_0.smt2,full,full_AndOrXor:962_poison_0.smt2,AndOrXor:962_poison_0.smt2,AndOrXor:962,AndOrXor,poison,ok,unsat,0,yes
